Last Update,Country,Province/State,Confirmed
1/9/2016,Colombia,Atlantico,
1/9/2016,Colombia,Atlantico,
1/9/2016,Colombia,Atlantico,
1/9/2016,Colombia,Atlantico,
1/9/2016,Colombia,Bogota,
1/9/2016,Colombia,Bolivar,
1/9/2016,Colombia,Bolivar,
1/9/2016,Colombia,Bolivar,
1/9/2016,Colombia,Bolivar,
1/9/2016,Colombia,Bolivar,
1/9/2016,Colombia,Bolivar,
1/9/2016,Colombia,Bolivar,
1/9/2016,Colombia,Bolivar,
1/9/2016,Colombia,Bolivar,
1/9/2016,Colombia,Bolivar,
1/9/2016,Colombia,Boyaca,
1/9/2016,Colombia,,
1/9/2016,Colombia,,
1/9/2016,Colombia,,
1/9/2016,Colombia,Boyaca,1
1/9/2016,Colombia,Caldas,1
1/9/2016,Colombia,Caqueta,1
1/9/2016,Colombia,Cauca,4
1/9/2016,Colombia,Cesar,5
1/9/2016,Colombia,Cesar,1
1/9/2016,Colombia,Cesar,1
1/9/2016,Colombia,Cesar,3
1/9/2016,Colombia,Cesar,2
1/9/2016,Colombia,Cesar,1
1/9/2016,Colombia,Cesar,7
1/9/2016,Colombia,Cesar,10
1/9/2016,Colombia,Cordoba,3
1/9/2016,Colombia,Cordoba,1
1/9/2016,Colombia,Cordoba,27
1/9/2016,Colombia,Cordoba,45
1/9/2016,Colombia,Cordoba,42
1/9/2016,Colombia,Cordoba,1
1/9/2016,Colombia,Cordoba,15
1/9/2016,Colombia,Cordoba,1
1/9/2016,Colombia,Cordoba,2
1/9/2016,Colombia,Cordoba,3
1/9/2016,Colombia,Cordoba,2
1/9/2016,Colombia,Cordoba,8
1/9/2016,Colombia,Cordoba,1
1/9/2016,Colombia,Cordoba,7
1/9/2016,Colombia,Cordoba,2
1/9/2016,Colombia,Cordoba,3
1/9/2016,Colombia,Cordoba,10
1/9/2016,Colombia,Cordoba,12
1/9/2016,Colombia,Cordoba,1
1/9/2016,Colombia,Cundinamarca,1
1/9/2016,Colombia,Cundinamarca,26
1/9/2016,Colombia,Cundinamarca,3
1/9/2016,Colombia,Cundinamarca,1
1/9/2016,Colombia,Cundinamarca,8
1/9/2016,Colombia,Cundinamarca,4
1/9/2016,Colombia,Cundinamarca,19
1/9/2016,Colombia,Cundinamarca,1
1/9/2016,Colombia,Cundinamarca,1
1/9/2016,Colombia,Cundinamarca,1
1/9/2016,Colombia,Cundinamarca,1
1/9/2016,Colombia,Cundinamarca,7
1/9/2016,Colombia,Cundinamarca,2
1/9/2016,Colombia,Cundinamarca,3
1/9/2016,Colombia,Cundinamarca,1
1/9/2016,Colombia,Cundinamarca,33
1/9/2016,Colombia,Cundinamarca,1
1/9/2016,Colombia,Cundinamarca,1
1/9/2016,Colombia,Cundinamarca,1
1/9/2016,Colombia,Cundinamarca,79
1/9/2016,Colombia,Cundinamarca,7
1/9/2016,Colombia,Choco,1
1/9/2016,Colombia,Huila,1
1/9/2016,Colombia,Huila,8
1/9/2016,Colombia,Huila,1
1/9/2016,Colombia,Huila,4
1/9/2016,Colombia,Huila,2
1/9/2016,Colombia,Huila,8
1/9/2016,Colombia,Huila,8
1/9/2016,Colombia,Huila,1
1/9/2016,Colombia,Guajira,1
1/9/2016,Colombia,Guajira,4
1/9/2016,Colombia,Guajira,3
1/9/2016,Colombia,Guajira,2
1/9/2016,Colombia,Guajira,4
1/9/2016,Colombia,Guajira,5
1/9/2016,Colombia,Guajira,3
1/9/2016,Colombia,Guajira,16
1/9/2016,Colombia,Guajira,1
1/9/2016,Colombia,Magdalena,155
1/9/2016,Colombia,Magdalena,5
1/9/2016,Colombia,Magdalena,1
1/9/2016,Colombia,Magdalena,11
1/9/2016,Colombia,Magdalena,2
1/9/2016,Colombia,Magdalena,5
1/9/2016,Colombia,Magdalena,1
1/9/2016,Colombia,Magdalena,14
1/9/2016,Colombia,Magdalena,4
1/9/2016,Colombia,Magdalena,20
1/9/2016,Colombia,Magdalena,2
1/9/2016,Colombia,Magdalena,2
1/9/2016,Colombia,Magdalena,1
1/9/2016,Colombia,Magdalena,5
1/9/2016,Colombia,Magdalena,18
1/9/2016,Colombia,Magdalena,14
1/9/2016,Colombia,Magdalena,16
1/9/2016,Colombia,Magdalena,1
1/9/2016,Colombia,Magdalena,1
1/9/2016,Colombia,Magdalena,1
1/9/2016,Colombia,Meta,1
1/9/2016,Colombia,Meta,1
1/9/2016,Colombia,Meta,2
1/9/2016,Colombia,Norte_Santander,1
1/9/2016,Colombia,Norte_Santander,2
1/9/2016,Colombia,Norte_Santander,1
1/9/2016,Colombia,Norte_Santander,1
1/9/2016,Colombia,Norte_Santander,1
1/9/2016,Colombia,Norte_Santander,4
1/9/2016,Colombia,Norte_Santander,3
1/9/2016,Colombia,Norte_Santander,1
1/9/2016,Colombia,Norte_Santander,3
1/9/2016,Colombia,Norte_Santander,215
1/9/2016,Colombia,Norte_Santander,3
1/9/2016,Colombia,Norte_Santander,8
1/9/2016,Colombia,Norte_Santander,1
1/9/2016,Colombia,Norte_Santander,7
1/9/2016,Colombia,Norte_Santander,13
1/9/2016,Colombia,Norte_Santander,1
1/9/2016,Colombia,Norte_Santander,6
1/9/2016,Colombia,Norte_Santander,1
1/9/2016,Colombia,Norte_Santander,1
1/9/2016,Colombia,Quindio,1
1/9/2016,Colombia,Risaralda,4
1/9/2016,Colombia,Risaralda,1
1/9/2016,Colombia,Risaralda,3
1/9/2016,Colombia,Santander,1
1/9/2016,Colombia,Santander,4
1/9/2016,Colombia,Santander,2
1/9/2016,Colombia,Santander,1
1/9/2016,Colombia,Santander,1
1/9/2016,Colombia,Santander,1
1/9/2016,Colombia,Santander,4
1/9/2016,Colombia,Santander,31
1/9/2016,Colombia,Santander,12
1/9/2016,Colombia,Sucre,1
1/9/2016,Colombia,Sucre,9
1/9/2016,Colombia,Sucre,1
1/9/2016,Colombia,Sucre,3
1/9/2016,Colombia,Sucre,1
1/9/2016,Colombia,Sucre,13
1/9/2016,Colombia,Sucre,1
1/9/2016,Colombia,Sucre,8
1/9/2016,Colombia,Sucre,1
1/9/2016,Colombia,Sucre,1
1/9/2016,Colombia,Sucre,49
1/9/2016,Colombia,Sucre,10
1/9/2016,Colombia,Sucre,9
1/9/2016,Colombia,Sucre,35
1/9/2016,Colombia,Sucre,3
1/9/2016,Colombia,Tolima,1
1/9/2016,Colombia,Tolima,28
1/9/2016,Colombia,Tolima,4
1/9/2016,Colombia,Tolima,3
1/9/2016,Colombia,Tolima,7
1/9/2016,Colombia,Tolima,32
1/9/2016,Colombia,Tolima,4
1/9/2016,Colombia,Tolima,8
1/9/2016,Colombia,Tolima,4
1/9/2016,Colombia,Tolima,5
1/9/2016,Colombia,Tolima,2
1/9/2016,Colombia,Tolima,2
1/9/2016,Colombia,Tolima,1
1/9/2016,Colombia,Tolima,1
1/9/2016,Colombia,Tolima,1
1/9/2016,Colombia,Valle_Del_Cauca,1
1/9/2016,Colombia,Valle_Del_Cauca,1
1/9/2016,Colombia,Valle_Del_Cauca,2
1/9/2016,Colombia,Valle_Del_Cauca,1
1/9/2016,Colombia,Valle_Del_Cauca,1
1/9/2016,Colombia,Valle_Del_Cauca,1
1/9/2016,Colombia,Valle_Del_Cauca,1
1/9/2016,Colombia,Arauca,1
1/9/2016,Colombia,Casanare,3
1/9/2016,Colombia,Casanare,1
1/9/2016,Colombia,Casanare,3
1/9/2016,Colombia,Casanare,5
1/9/2016,Colombia,Putumayo,1
1/9/2016,Colombia,San_Andres,2
1/9/2016,Colombia,Amazonas,1
1/9/2016,Colombia,Amazonas,3
1/9/2016,Colombia,Guainia,1
1/9/2016,Colombia,Guaviare,36
1/9/2016,Colombia,Vichada,1
1/9/2016,Colombia,Antioquia,6
1/9/2016,Colombia,Antioquia,2
1/9/2016,Colombia,Antioquia,2
1/16/2016,Colombia,Antioquia,3
1/16/2016,Colombia,Antioquia,1
1/16/2016,Colombia,Antioquia,1
1/16/2016,Colombia,Antioquia,1
1/16/2016,Colombia,Antioquia,4
1/16/2016,Colombia,Antioquia,2
1/16/2016,Colombia,Antioquia,1
1/16/2016,Colombia,Antioquia,1
1/16/2016,Colombia,Antioquia,1
1/16/2016,Colombia,Antioquia,1
1/16/2016,Colombia,Antioquia,1
1/16/2016,Colombia,Antioquia,3
1/16/2016,Colombia,Antioquia,1
1/16/2016,Colombia,Antioquia,1
1/16/2016,Colombia,Antioquia,1
1/16/2016,Colombia,Antioquia,4
1/16/2016,Colombia,Antioquia,7
1/16/2016,Colombia,Antioquia,1
1/16/2016,Colombia,Antioquia,1
1/16/2016,Colombia,Barranquilla,1
1/16/2016,Colombia,Atlantico,1
1/16/2016,Colombia,Atlantico,1
1/16/2016,Colombia,Atlantico,1
1/16/2016,Colombia,Atlantico,1
1/16/2016,Colombia,Atlantico,53
1/16/2016,Colombia,Atlantico,2
1/16/2016,Colombia,Atlantico,3
1/16/2016,Colombia,Cartagena,1
1/16/2016,Colombia,Bolivar,1
1/16/2016,Colombia,Bolivar,2
1/16/2016,Colombia,Bolivar,2
1/16/2016,Colombia,Bolivar,1
1/16/2016,Colombia,Bolivar,3
1/16/2016,Colombia,Bolivar,2
1/16/2016,Colombia,Bolivar,3
1/16/2016,Colombia,Bolivar,13
1/16/2016,Colombia,Bolivar,57
1/16/2016,Colombia,Bolivar,1
1/16/2016,Colombia,Bolivar,2
1/16/2016,Colombia,Bolivar,5
1/16/2016,Colombia,Boyaca,1
1/16/2016,Colombia,Boyaca,1
1/16/2016,Colombia,Boyaca,10
1/16/2016,Colombia,Boyaca,1
1/16/2016,Colombia,Boyaca,1
1/16/2016,Colombia,Boyaca,1
1/16/2016,Colombia,Boyaca,1
1/16/2016,Colombia,Boyaca,1
1/16/2016,Colombia,Caldas,8
1/16/2016,Colombia,Caldas,2
1/16/2016,Colombia,Caldas,1
1/16/2016,Colombia,Caldas,1
1/16/2016,Colombia,Caldas,1
1/16/2016,Colombia,Caldas,1
1/16/2016,Colombia,Caldas,1
1/16/2016,Colombia,Caldas,1
1/16/2016,Colombia,Caqueta,1
1/16/2016,Colombia,Caqueta,1
1/16/2016,Colombia,Caqueta,1
1/16/2016,Colombia,Caqueta,1
1/16/2016,Colombia,Cauca,2
1/16/2016,Colombia,Cauca,5
1/16/2016,Colombia,Cauca,5
1/16/2016,Colombia,Cesar,1
1/16/2016,Colombia,Cesar,2
1/16/2016,Colombia,Cordoba,1
1/16/2016,Colombia,Cordoba,1
1/16/2016,Colombia,Cundinamarca,21
1/16/2016,Colombia,Cundinamarca,2
1/16/2016,Colombia,Cundinamarca,1
1/16/2016,Colombia,Cundinamarca,1
1/16/2016,Colombia,Cundinamarca,1
1/16/2016,Colombia,Cundinamarca,2
1/16/2016,Colombia,Cundinamarca,2
1/16/2016,Colombia,Cundinamarca,1
1/16/2016,Colombia,Cundinamarca,3
1/16/2016,Colombia,Cundinamarca,1
1/16/2016,Colombia,Cundinamarca,1
1/16/2016,Colombia,Cundinamarca,2
1/16/2016,Colombia,Cundinamarca,1
1/16/2016,Colombia,Cundinamarca,1
1/16/2016,Colombia,Cundinamarca,1
1/16/2016,Colombia,Cundinamarca,1
1/16/2016,Colombia,Cundinamarca,4
1/16/2016,Colombia,Cundinamarca,1
1/16/2016,Colombia,Huila,2
1/16/2016,Colombia,Huila,1
1/16/2016,Colombia,Huila,1
1/16/2016,Colombia,Huila,1
1/16/2016,Colombia,Huila,1
1/16/2016,Colombia,Huila,1
1/16/2016,Colombia,Huila,1
1/16/2016,Colombia,Huila,1
1/16/2016,Colombia,Huila,1
1/16/2016,Colombia,Huila,1
1/16/2016,Colombia,Huila,1
1/16/2016,Colombia,Huila,1
1/16/2016,Colombia,Huila,1
1/16/2016,Colombia,Guajira,13
1/16/2016,Colombia,Guajira,1
1/16/2016,Colombia,Guajira,1
1/16/2016,Colombia,Sta_Marta_D.E.,1
1/16/2016,Colombia,Meta,1
1/16/2016,Colombia,Meta,5
1/16/2016,Colombia,Meta,1
1/16/2016,Colombia,Narino,1
1/16/2016,Colombia,Narino,128
1/16/2016,Colombia,Narino,46
1/16/2016,Colombia,Norte_Santander,2
1/16/2016,Colombia,Norte_Santander,1
1/16/2016,Colombia,Norte_Santander,18
1/16/2016,Colombia,Norte_Santander,1
1/16/2016,Colombia,Norte_Santander,2
1/16/2016,Colombia,Norte_Santander,4
1/16/2016,Colombia,Norte_Santander,13
1/16/2016,Colombia,Norte_Santander,1
1/16/2016,Colombia,Norte_Santander,2
1/16/2016,Colombia,Risaralda,4
1/16/2016,Colombia,Risaralda,5
1/16/2016,Colombia,Risaralda,3
1/16/2016,Colombia,Risaralda,1
1/16/2016,Colombia,Risaralda,1
1/16/2016,Colombia,Risaralda,4
1/16/2016,Colombia,Risaralda,2
1/16/2016,Colombia,Risaralda,1
1/16/2016,Colombia,Santander,5
1/16/2016,Colombia,Santander,1
1/16/2016,Colombia,Santander,1
1/16/2016,Colombia,Santander,22
1/16/2016,Colombia,Santander,2
1/16/2016,Colombia,Santander,1
1/16/2016,Colombia,Sucre,1
1/16/2016,Colombia,Sucre,2
1/16/2016,Colombia,Sucre,1
1/16/2016,Colombia,Sucre,9
1/16/2016,Colombia,Sucre,2
1/16/2016,Colombia,Sucre,1
1/16/2016,Colombia,Tolima,4
1/16/2016,Colombia,Tolima,18
1/16/2016,Colombia,Tolima,1
1/16/2016,Colombia,Tolima,1
1/16/2016,Colombia,Tolima,1
1/16/2016,Colombia,Tolima,3
1/16/2016,Colombia,Tolima,1
1/16/2016,Colombia,Tolima,2
1/16/2016,Colombia,Tolima,1
1/16/2016,Colombia,Tolima,1
1/16/2016,Colombia,Tolima,3
1/16/2016,Colombia,Tolima,2
1/16/2016,Colombia,Tolima,1
1/16/2016,Colombia,Valle_Del_Cauca,3
1/16/2016,Colombia,Valle_Del_Cauca,1
1/16/2016,Colombia,Valle_Del_Cauca,1
1/16/2016,Colombia,Arauca,2
1/16/2016,Colombia,Arauca,1
1/16/2016,Colombia,Arauca,2
1/16/2016,Colombia,Arauca,1
1/16/2016,Colombia,Casanare,1
1/16/2016,Colombia,Casanare,3
1/16/2016,Colombia,Casanare,9
1/16/2016,Colombia,Casanare,1
1/16/2016,Colombia,Casanare,9
1/16/2016,Colombia,Putumayo,1
1/16/2016,Colombia,Putumayo,1
1/16/2016,Colombia,Putumayo,2
1/16/2016,Colombia,Putumayo,1
1/16/2016,Colombia,Putumayo,51
1/16/2016,Colombia,Putumayo,2
1/16/2016,Colombia,Putumayo,1
1/16/2016,Colombia,San_Andres,26
1/16/2016,Colombia,San_Andres,3
1/16/2016,Colombia,Guaviare,1
1/16/2016,Colombia,Antioquia,1
1/16/2016,Colombia,Antioquia,11
1/16/2016,Colombia,Antioquia,1
1/16/2016,Colombia,Antioquia,1
1/16/2016,Colombia,Antioquia,16
1/16/2016,Colombia,Antioquia,1626
1/16/2016,Colombia,Antioquia,7
1/16/2016,Colombia,Antioquia,55
1/16/2016,Colombia,Barranquilla,97
1/16/2016,Colombia,Atlantico,2
1/16/2016,Colombia,Atlantico,7
1/16/2016,Colombia,Atlantico,29
1/16/2016,Colombia,Atlantico,12
1/16/2016,Colombia,Atlantico,642
1/16/2016,Colombia,Atlantico,7
1/16/2016,Colombia,Atlantico,7
1/16/2016,Colombia,Cartagena,6
1/16/2016,Colombia,Bolivar,18
1/16/2016,Colombia,Bolivar,1
1/16/2016,Colombia,Bolivar,22
1/16/2016,Colombia,Bolivar,44
1/16/2016,Colombia,Bolivar,1
1/16/2016,Colombia,Bolivar,11
1/16/2016,Colombia,Bolivar,216
1/16/2016,Colombia,Bolivar,1
1/16/2016,Colombia,Bolivar,2
1/16/2016,Colombia,Bolivar,6
1/16/2016,Colombia,Boyaca,1
1/16/2016,Colombia,Boyaca,11
1/16/2016,Colombia,Boyaca,2
1/16/2016,Colombia,Caldas,4
1/16/2016,Colombia,Caldas,11
1/16/2016,Colombia,Caldas,37
1/16/2016,Colombia,Caldas,1
1/16/2016,Colombia,Caldas,53
1/16/2016,Colombia,Caqueta,122
1/16/2016,Colombia,Caqueta,656
1/16/2016,Colombia,Cesar,2
1/16/2016,Colombia,Cesar,97
1/16/2016,Colombia,Cordoba,2
1/16/2016,Colombia,Cordoba,1440
1/16/2016,Colombia,Cundinamarca,7
1/16/2016,Colombia,Cundinamarca,23
1/16/2016,Colombia,Cundinamarca,3
1/16/2016,Colombia,Cundinamarca,4
1/16/2016,Colombia,Cundinamarca,15
1/16/2016,Colombia,Cundinamarca,2
1/16/2016,Colombia,Cundinamarca,1
1/16/2016,Colombia,Cundinamarca,15
1/16/2016,Colombia,Cundinamarca,94
1/16/2016,Colombia,Cundinamarca,1
1/16/2016,Colombia,Cundinamarca,53
1/16/2016,Colombia,Cundinamarca,1236
1/16/2016,Colombia,Cundinamarca,6
1/16/2016,Colombia,Cundinamarca,16
1/16/2016,Colombia,Huila,11
1/16/2016,Colombia,Huila,21
1/16/2016,Colombia,Huila,1
1/16/2016,Colombia,Huila,4
1/16/2016,Colombia,Huila,7
1/16/2016,Colombia,Huila,67
1/16/2016,Colombia,Huila,1
1/16/2016,Colombia,Huila,33
1/16/2016,Colombia,Guajira,1108
1/16/2016,Colombia,Guajira,19
1/16/2016,Colombia,Guajira,2
1/16/2016,Colombia,Sta_Marta_D.E.,2341
1/16/2016,Colombia,Meta,76
1/16/2016,Colombia,Narino,2
1/16/2016,Colombia,Norte_Santander,10
1/16/2016,Colombia,Norte_Santander,18
1/16/2016,Colombia,Norte_Santander,11
1/16/2016,Colombia,Norte_Santander,128
1/16/2016,Colombia,Norte_Santander,15
1/16/2016,Colombia,Norte_Santander,4
1/16/2016,Colombia,Norte_Santander,35
1/16/2016,Colombia,Risaralda,12
1/16/2016,Colombia,Risaralda,2
1/16/2016,Colombia,Risaralda,1
1/16/2016,Colombia,Santander,3
1/16/2016,Colombia,Santander,513
1/16/2016,Colombia,Santander,70
1/16/2016,Colombia,Santander,3
1/16/2016,Colombia,Sucre,30
1/16/2016,Colombia,Sucre,10
1/16/2016,Colombia,Sucre,37
1/16/2016,Colombia,Sucre,240
1/16/2016,Colombia,Sucre,30
1/16/2016,Colombia,Sucre,247
1/16/2016,Colombia,Tolima,172
1/16/2016,Colombia,Tolima,33
1/16/2016,Colombia,Tolima,19
1/16/2016,Colombia,Tolima,23
1/16/2016,Colombia,Tolima,90
1/16/2016,Colombia,Tolima,1
1/16/2016,Colombia,Tolima,23
1/16/2016,Colombia,Tolima,2
1/16/2016,Colombia,Tolima,37
1/16/2016,Colombia,Tolima,2
1/16/2016,Colombia,Tolima,1
1/16/2016,Colombia,Valle_Del_Cauca,4
1/16/2016,Colombia,Valle_Del_Cauca,4
1/16/2016,Colombia,Valle_Del_Cauca,7
1/16/2016,Colombia,Arauca,20
1/16/2016,Colombia,Arauca,7
1/16/2016,Colombia,Arauca,5
1/16/2016,Colombia,Casanare,1
1/16/2016,Colombia,Casanare,2
1/16/2016,Colombia,Casanare,1
1/16/2016,Colombia,Putumayo,2
1/16/2016,Colombia,Putumayo,14
1/16/2016,Colombia,Putumayo,1
1/16/2016,Colombia,Putumayo,602
1/16/2016,Colombia,Putumayo,31
1/16/2016,Colombia,Putumayo,2
1/16/2016,Colombia,San_Andres,2
1/16/2016,Colombia,San_Andres,1
1/16/2016,Colombia,Antioquia,3
1/16/2016,Colombia,Antioquia,2
1/16/2016,Colombia,Antioquia,2
1/16/2016,Colombia,Antioquia,2
1/16/2016,Colombia,Antioquia,1
1/16/2016,Colombia,Antioquia,1
1/16/2016,Colombia,Antioquia,3
1/16/2016,Colombia,Antioquia,2
1/16/2016,Colombia,Antioquia,2
1/16/2016,Colombia,Antioquia,1
1/16/2016,Colombia,Antioquia,2
1/16/2016,Colombia,Antioquia,1
1/16/2016,Colombia,Antioquia,3
1/16/2016,Colombia,Antioquia,3
1/16/2016,Colombia,Antioquia,1
1/16/2016,Colombia,Atlantico,19
1/16/2016,Colombia,Atlantico,1
1/16/2016,Colombia,Atlantico,13
1/16/2016,Colombia,Atlantico,4
1/16/2016,Colombia,Atlantico,2
1/16/2016,Colombia,Atlantico,2
1/16/2016,Colombia,Atlantico,7
1/16/2016,Colombia,Atlantico,30
1/16/2016,Colombia,Atlantico,1
1/16/2016,Colombia,Atlantico,402
1/16/2016,Colombia,Atlantico,1
1/16/2016,Colombia,Atlantico,39
1/16/2016,Colombia,Atlantico,21
1/16/2016,Colombia,Atlantico,4
1/16/2016,Colombia,Bogota,1
1/16/2016,Colombia,Bolivar,1
1/16/2016,Colombia,Bolivar,30
1/16/2016,Colombia,Bolivar,9
1/16/2016,Colombia,Bolivar,1
1/16/2016,Colombia,Bolivar,1
1/16/2016,Colombia,Bolivar,1
1/16/2016,Colombia,Bolivar,7
1/16/2016,Colombia,Bolivar,7
1/16/2016,Colombia,Bolivar,1
1/16/2016,Colombia,Bolivar,1
1/16/2016,Colombia,Bolivar,1
1/16/2016,Colombia,Boyaca,1
1/16/2016,Colombia,Boyaca,1
1/16/2016,Colombia,Boyaca,1
1/16/2016,Colombia,Boyaca,3
1/16/2016,Colombia,Caldas,4
1/16/2016,Colombia,Caldas,2
1/16/2016,Colombia,Caqueta,1
1/16/2016,Colombia,Caqueta,1
1/16/2016,Colombia,Caqueta,3
1/16/2016,Colombia,Cauca,2
1/16/2016,Colombia,Cauca,1
1/16/2016,Colombia,Cesar,3
1/16/2016,Colombia,Cesar,10
1/16/2016,Colombia,Cesar,9
1/16/2016,Colombia,Cesar,5
1/16/2016,Colombia,Cesar,5
1/16/2016,Colombia,Cesar,1
1/16/2016,Colombia,Cesar,1
1/16/2016,Colombia,Cesar,2
1/16/2016,Colombia,Cesar,3
1/16/2016,Colombia,Cesar,1
1/16/2016,Colombia,Cesar,2
1/16/2016,Colombia,Cesar,1
1/16/2016,Colombia,Cesar,5
1/16/2016,Colombia,Cesar,9
1/16/2016,Colombia,Cordoba,11
1/16/2016,Colombia,Cordoba,3
1/16/2016,Colombia,Cordoba,1
1/16/2016,Colombia,Cordoba,1
1/16/2016,Colombia,Cordoba,29
1/16/2016,Colombia,Cordoba,45
1/16/2016,Colombia,Cordoba,47
1/16/2016,Colombia,Cordoba,4
1/16/2016,Colombia,Cordoba,20
1/16/2016,Colombia,Cordoba,1
1/16/2016,Colombia,Cordoba,8
1/16/2016,Colombia,Cordoba,3
1/16/2016,Colombia,Cordoba,2
1/16/2016,Colombia,Cordoba,8
1/16/2016,Colombia,Cordoba,2
1/16/2016,Colombia,Cordoba,1
1/16/2016,Colombia,Cordoba,14
1/16/2016,Colombia,Cordoba,2
1/16/2016,Colombia,Cordoba,3
1/16/2016,Colombia,Cordoba,18
1/16/2016,Colombia,Cordoba,23
1/16/2016,Colombia,Cordoba,2
1/16/2016,Colombia,Cundinamarca,1
1/16/2016,Colombia,Cundinamarca,2
1/16/2016,Colombia,Cundinamarca,44
1/16/2016,Colombia,Cundinamarca,9
1/16/2016,Colombia,Cundinamarca,1
1/16/2016,Colombia,Cundinamarca,8
1/16/2016,Colombia,Cundinamarca,6
1/16/2016,Colombia,Cundinamarca,18
1/16/2016,Colombia,Cundinamarca,1
1/16/2016,Colombia,Cundinamarca,3
1/16/2016,Colombia,Cundinamarca,1
1/16/2016,Colombia,Cundinamarca,2
1/16/2016,Colombia,Cundinamarca,1
1/16/2016,Colombia,Cundinamarca,1
1/16/2016,Colombia,Cundinamarca,3
1/16/2016,Colombia,Cundinamarca,9
1/16/2016,Colombia,Cundinamarca,1
1/16/2016,Colombia,Cundinamarca,2
1/16/2016,Colombia,Cundinamarca,1
1/16/2016,Colombia,Cundinamarca,3
1/16/2016,Colombia,Cundinamarca,8
1/16/2016,Colombia,Cundinamarca,1
1/16/2016,Colombia,Cundinamarca,44
1/16/2016,Colombia,Cundinamarca,2
1/16/2016,Colombia,Cundinamarca,1
1/16/2016,Colombia,Cundinamarca,1
1/16/2016,Colombia,Cundinamarca,11
1/16/2016,Colombia,Cundinamarca,103
1/16/2016,Colombia,Choco,10
1/16/2016,Colombia,Huila,1
1/16/2016,Colombia,Huila,1
1/16/2016,Colombia,Huila,13
1/16/2016,Colombia,Huila,1
1/16/2016,Colombia,Huila,3
1/16/2016,Colombia,Huila,11
1/16/2016,Colombia,Huila,5
1/16/2016,Colombia,Huila,11
1/16/2016,Colombia,Huila,10
1/16/2016,Colombia,Huila,7
1/16/2016,Colombia,Guajira,1
1/16/2016,Colombia,Guajira,5
1/16/2016,Colombia,Guajira,4
1/16/2016,Colombia,Guajira,4
1/16/2016,Colombia,Guajira,2
1/16/2016,Colombia,Guajira,6
1/16/2016,Colombia,Guajira,1
1/16/2016,Colombia,Guajira,5
1/16/2016,Colombia,Guajira,4
1/16/2016,Colombia,Guajira,16
1/16/2016,Colombia,Guajira,1
1/16/2016,Colombia,Magdalena,189
1/16/2016,Colombia,Magdalena,11
1/16/2016,Colombia,Magdalena,2
1/16/2016,Colombia,Magdalena,19
1/16/2016,Colombia,Magdalena,3
1/16/2016,Colombia,Magdalena,5
1/16/2016,Colombia,Magdalena,2
1/16/2016,Colombia,Magdalena,16
1/16/2016,Colombia,Magdalena,6
1/16/2016,Colombia,Magdalena,26
1/16/2016,Colombia,Magdalena,2
1/16/2016,Colombia,Magdalena,2
1/16/2016,Colombia,Magdalena,2
1/16/2016,Colombia,Magdalena,5
1/16/2016,Colombia,Magdalena,21
1/16/2016,Colombia,Magdalena,19
1/16/2016,Colombia,Magdalena,20
1/16/2016,Colombia,Magdalena,1
1/16/2016,Colombia,Magdalena,1
1/16/2016,Colombia,Magdalena,1
1/16/2016,Colombia,Meta,1
1/16/2016,Colombia,Meta,1
1/16/2016,Colombia,Meta,3
1/16/2016,Colombia,Meta,4
1/16/2016,Colombia,Meta,1
1/16/2016,Colombia,Meta,1
1/16/2016,Colombia,Norte_Santander,3
1/16/2016,Colombia,Norte_Santander,1
1/16/2016,Colombia,Norte_Santander,2
1/16/2016,Colombia,Norte_Santander,1
1/16/2016,Colombia,Norte_Santander,1
1/16/2016,Colombia,Norte_Santander,1
1/16/2016,Colombia,Norte_Santander,8
1/16/2016,Colombia,Norte_Santander,3
1/16/2016,Colombia,Norte_Santander,1
1/16/2016,Colombia,Norte_Santander,7
1/16/2016,Colombia,Norte_Santander,298
1/16/2016,Colombia,Norte_Santander,2
1/16/2016,Colombia,Norte_Santander,3
1/16/2016,Colombia,Norte_Santander,10
1/16/2016,Colombia,Norte_Santander,1
1/16/2016,Colombia,Norte_Santander,12
1/16/2016,Colombia,Norte_Santander,17
1/16/2016,Colombia,Norte_Santander,1
1/16/2016,Colombia,Norte_Santander,6
1/16/2016,Colombia,Norte_Santander,1
1/16/2016,Colombia,Norte_Santander,1
1/16/2016,Colombia,Quindio,1
1/16/2016,Colombia,Quindio,1
1/16/2016,Colombia,Quindio,1
1/16/2016,Colombia,Quindio,1
1/16/2016,Colombia,Risaralda,15
1/16/2016,Colombia,Risaralda,1
1/16/2016,Colombia,Risaralda,4
1/16/2016,Colombia,Santander,1
1/16/2016,Colombia,Santander,1
1/16/2016,Colombia,Santander,1
1/16/2016,Colombia,Santander,9
1/16/2016,Colombia,Santander,2
1/16/2016,Colombia,Santander,1
1/16/2016,Colombia,Santander,1
1/16/2016,Colombia,Santander,1
1/16/2016,Colombia,Santander,1
1/16/2016,Colombia,Santander,4
1/16/2016,Colombia,Santander,32
1/16/2016,Colombia,Santander,13
1/16/2016,Colombia,Sucre,1
1/16/2016,Colombia,Sucre,9
1/16/2016,Colombia,Sucre,1
1/16/2016,Colombia,Sucre,2
1/16/2016,Colombia,Sucre,4
1/16/2016,Colombia,Sucre,1
1/16/2016,Colombia,Sucre,14
1/16/2016,Colombia,Sucre,1
1/16/2016,Colombia,Sucre,8
1/16/2016,Colombia,Sucre,2
1/16/2016,Colombia,Sucre,1
